Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
1.2268205424401775,-0.48758942803183764,0.05001586731728768,2187.153,0.09922886939036688,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.4958817159022646,0.6094173863045671,0.07205670579039619,1589.2646,-0.13968067562544334,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0333367354154361,-0.45152064886293125,-0.3435107079348197,2145.2076,0.09922886939036688,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.7646092256588506,-0.033892348044242945,0.8929345864857305,1977.4260000000002,1.293776594469418,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
-0.815508531709873,-0.012481784945399392,-1.3633553158229437,1547.3192,0.09922886939036688,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.21355890985512116,-1.2290072954954123,-0.41323797317165567,1621.8888,-1.3342284007044944,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
-0.815508531709873,-0.01032164605117643,-1.3955693445763906,718.3982,-0.13968067562544334,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.9745952174857718,-0.7133485473278991,-0.4465118434710909,2303.6679999999997,1.5326861394852282,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.11966320224304478,0.6592629708690966,1.4420645848256128,2748.4224,-0.7369545381649689,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1.302064245172022,1.3771606330929758,1.7696361576079132,3775.086,1.293776594469418,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
-0.9627712070564821,-0.6899756293130911,0.057009532959661074,4064.0432,1.5326861394852282,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0.3883907119996304,-0.8850807055356352,0.8939944280317189,1587.2672,-0.7369545381649689,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.581874519024372,-0.24439205635107075,-0.5365436110312244,214.3876,1.5326861394852282,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.22715420614567902,-0.8810918240031862,0.3868264235460765,4078.025,0.09922886939036688,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.04441949951120088,0.606875515282707,-1.531760593937338,838.908,-1.0953188556886841,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
-1.106809152286012,-0.06065629096825047,-1.5896620892187836,1065.28,-0.7369545381649689,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.2458062110259115,-1.0126197381422533,-1.6411207787495397,308.9312,1.293776594469418,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.4765782057110737,1.84525119826199,-1.5381615214506479,178.4344,-0.020225903117538233,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.3668925112191036,0.05052030539000549,-1.5681721106373592,125.8362,1.5326861394852282,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.3880570482941288,2.023870482168797,-1.3724686645572937,163.7868,-0.020225903117538233,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2483187432207046,0.22362042084767614,-0.7177507441722386,2741.7644,-1.3342284007044944,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1.269816944001231,0.47025416999765984,1.8629730845181498,3068.0064,-1.3342284007044944,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0870822373667532,1.4630717523781667,-0.7709038916154259,2174.5028,-0.4980449931491587,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1.011838534634909,0.5669954680125647,0.5455256147970574,2085.2856,0.09922886939036688,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.6005265239046046,0.39378834609344837,0.09189410469676858,3791.0652,-0.13968067562544334,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1.592289955709134,-0.20508032379629168,-0.20837930011986053,2797.6916,1.5326861394852282,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
-0.8477558328806634,0.8730702265768621,-0.2974349826087647,1609.9044,-1.3342284007044944,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.3776864821206503,1.0739222194492317,-1.6754126123575839,388.1614,1.5326861394852282,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0.5281290170730549,-0.8693380259361786,-0.8598758176295711,2180.495,1.5326861394852282,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0.11966320224304478,0.659652787303725,1.4436752862632851,3435.528,0.09922886939036688,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.6435229254656581,-0.8625513105475756,-0.24165317041929577,2150.534,1.293776594469418,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0.17340870419436188,0.9674767324901842,0.8360929327502735,2527.3768,-0.13968067562544334,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1.839519264685193,-0.012202856243980868,1.9154916155948944,6768.5228,-1.3342284007044944,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
-0.13831520712327725,-0.5516586871105353,-0.23355778499355478,373.5138,1.293776594469418,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
-1.3701621118474658,0.397967027848247,0.5974932859821181,358.2004,-0.020225903117538233,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.4633007510259732,-1.0246693418511728,0.19807476487100528,2428.8384,-0.4980449931491587,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.6005265239046046,-0.881431847542017,2.00077503531677,5815.0972,-0.4980449931491587,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.6571182217562159,1.0441845989368996,-1.2947297703694756,2576.646,0.09922886939036688,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.5586050323825767,3.7341708838445897,0.8999701303654835,780.3176,1.5326861394852282,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-1.1616295642763554,-0.038811065652214045,0.04632736102501825,3134.5864,0.09922886939036688,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.5586050323825772,1.8118143235537505,0.008221386412565774,850.8924,1.293776594469418,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
-0.6230996347241579,-0.8247742288264414,-0.3858560487312257,810.9444,1.293776594469418,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
-0.40811762691888936,-0.09387547258399867,0.8919166231771217,3121.2704,-1.0953188556886841,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
-0.13831520712327725,-0.8235056562659379,0.16857315733859846,4815.0656,-1.0953188556886841,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
-1.050913830256642,-1.1997056242541224,1.7401345500755063,6258.52,-1.3342284007044944,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
-0.7735870401878456,-0.43342125300397655,-0.561213114250614,2117.244,-0.4980449931491587,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.9520221066662184,0.045219171907039855,-1.6582876346722515,796.9626,-0.13968067562544334,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4958817159022646,2.0868708229153743,0.8618222775156514,4910.275,0.09922886939036688,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
-1.4733534755939948,-0.17349994382490547,0.6286474731895768,892.172,1.5326861394852282,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.6005265239046046,-0.6680163931472383,1.7058845947048416,3185.1872,-1.3342284007044944,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
-1.0369399997492996,-0.5960366256003369,-0.8641989402882837,1062.6168,-0.4980449931491587,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.4142334234475458,-1.1587417368712944,-1.654515371905223,484.7024,1.5326861394852282,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0.581874519024372,1.6204080389921371,-1.4485968573074397,147.8076,1.5326861394852282,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.011838534634909,-0.878698024504653,1.8495784913624669,2543.356,1.5326861394852282,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1.0548349361959626,2.5209884956683193,0.715499716111745,184.4266,-0.020225903117538233,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.4095552490746561,-0.7365852387368377,0.5084794817305938,4865.6664,-0.7369545381649689,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.18415780458462547,0.18575455252115167,0.7251220465003996,1118.5439999999999,-0.4980449931491587,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0333367354154361,-0.563264514205298,0.3841140023250364,2302.3364,-0.4980449931491587,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8918271444807434,1.4823846456183203,-0.7274568310356521,2027.361,0.09922886939036688,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.6033727198048988,0.7156510523543105,0.46986452546383684,3435.528,0.09922886939036688,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.6571182217562159,1.0421490428332527,-1.3172795904968884,599.22,1.293776594469418,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1.1730750404888604,-0.2334478263276605,0.3825033008873642,4604.6728,-0.4980449931491587,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.0616629306469054,-1.1741303157804426,0.7830235417818449,2285.0256,-1.0953188556886841,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
-1.0681123908810635,2.3458068320421024,1.8259688296890657,5580.7356,-0.13968067562544334,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.9466475564710867,-0.9150946605314704,-0.43468607351570054,2290.3520000000003,0.09922886939036688,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.01217219834041053,-0.733596840470111,0.5047490972009444,1207.0954,-0.13968067562544334,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.11966320224304439,0.8850649852567315,-0.8218535994918776,643.1628,1.5326861394852282,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.3343115463428117,0.8616599713365546,-0.5805415315026822,1587.933,-1.0953188556886841,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
-1.480877845867179,-0.5086595586841174,1.3133759827613432,5305.0944,-0.4980449931491587,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.082086221388406,-0.2082893311368873,-0.6303476413583864,1697.79,0.09922886939036688,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.21355890985512116,-1.118581976601294,0.6334795775025935,1427.4752,0.09922886939036688,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.8506020287809577,-0.49227166960520297,0.7562343554704786,4693.89,-1.3342284007044944,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.302064245172021,4.498818886786557,0.8634748571907032,583.2408,1.5326861394852282,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.04157330361090697,-0.7707760454577794,0.4891929427159048,3091.9752,1.5326861394852282,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0.581874519024372,1.1400326856023837,0.579817448405102,2479.4392,-1.0953188556886841,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
-1.4486305446963887,-0.8909978551672565,0.3219312626222582,2716.4640000000004,-0.7369545381649689,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1.592289955709134,-0.6164174048481686,0.24092908732171553,3285.723,1.5326861394852282,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
-1.3948850427450716,1.0740089145921166,-0.7306363556736173,661.8052,0.09922886939036688,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1.7320282607825588,-0.6050284061065924,-0.38212566420157656,1523.3504,-0.13968067562544334,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1.7105300600020317,-0.5889968030281684,-0.30332692846777026,369.519,-0.020225903117538233,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.8380816425294263,0.7152094118920285,-1.6282770454855402,690.4346,-0.13968067562544334,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4633007510259732,-0.718727768781132,-1.3826837330750117,1381.535,-0.4980449931491587,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.4847989518064995,-0.33175779451205367,-1.338685812603554,622.523,-0.7369545381649689,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.6435229254656581,-0.9116146881351495,-0.42612358467303435,1274.3412,-0.7369545381649689,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.0455392800615104,-1.2065131336064794,-0.3376606403131938,487.3656,1.5326861394852282,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.13831520712327725,1.2402801435374007,1.6918972634200948,1231.73,-0.13968067562544334,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.8692540336611901,0.09860964464641812,0.7481808482821168,3755.112,-0.7369545381649689,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.13831520712327688,-0.8295437889594001,0.14441263577351326,4363.6532,1.5326861394852282,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-0.8692540336611901,0.09889341990998786,0.7546236540328064,1314.2892,0.09922886939036688,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.10891410185278158,-0.12095381863114806,0.16213035158790898,1805.6496,-0.4980449931491587,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1.6782827588312408,-0.48087148958331033,0.6044869516244916,2854.9504,1.5326861394852282,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
-0.9638461170955082,0.9280380843597275,0.6136421785962212,3896.2616,-0.13968067562544334,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.8506020287809577,-0.9024826388695287,-1.6465037429542406,667.7974,1.293776594469418,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.4955480521967632,-0.7175671277520282,1.1449707046469486,3185.853,-1.3342284007044944,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.9258457315128019,-0.4613289644855314,0.002880300445244134,2247.7408,1.293776594469418,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
-0.4930355200019703,0.9425069627424171,0.3562230962303023,1794.3310000000001,1.293776594469418,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
-1.3239409801693331,-1.3028507163458634,-0.3172305032777578,2530.7058,-0.4980449931491587,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.7305906386267925,4.208353275984844,1.3589008481957143,679.1160000000001,1.5326861394852282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2916488084872597,-0.6796413510908588,-1.6041165239204551,812.2760000000001,1.293776594469418,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.10891410185278158,0.20304553779118611,1.4741948571043006,699.09,0.09922886939036688,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.8391565525684525,-1.2911593269837396,-0.6217851525157202,2732.4432,-1.0953188556886841,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
-1.3121169697400434,-0.10224612894663399,0.5787576068591136,176.437,1.5326861394852282,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-1.418533063603651,0.038758563787521357,-0.31078769752706836,4097.3332,1.5326861394852282,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
-0.7940103309293463,0.1746260288436732,0.5186526720109321,3151.8972,-0.4980449931491587,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.1379815434177758,-0.744720565347202,1.5798665356242325,5942.265,-0.13968067562544334,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.8721002295614848,1.8310437325822375,0.8285902854535957,4843.695,-1.0953188556886841,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
-1.1412062735348547,-0.012045614461977026,-0.5151373889245588,2542.0244,-0.7369545381649689,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.25655531141617505,-0.5737872050449484,-0.011107030839502194,2552.6772,-1.0953188556886841,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.2458062110259115,-0.595834276602956,1.3862408943987645,1141.847,-1.3342284007044944,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.04441949951120088,-0.6918378554616172,-1.50603124917196,680.4476,-1.0953188556886841,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
-0.030824203220643012,-0.13457320125281985,0.29077707541479914,2085.9514,-0.4980449931491587,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.6030390560993975,2.055850351588898,-0.7810770818957645,186.424,-0.020225903117538233,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.9015013348319805,-0.5934866300510526,0.7916279088618905,3036.048,-0.7369545381649689,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.04157330361090659,-0.4153084637409018,-1.2609469184157358,866.8716,-1.0953188556886841,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1.0548349361959626,-1.1683768230898555,-0.740342442537031,868.8689999999999,-0.7369545381649689,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.2916488084872597,2.288495671514075,-0.9435066576763946,1137.1864,0.09922886939036688,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.3880570482941288,0.6563952339007486,-1.420789707687464,928.1252,-1.0953188556886841,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
-0.8413063726465051,0.3418607508253959,0.17336338341423618,762.341,1.293776594469418,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.6567845580507146,-0.7415538296814718,-1.6223432213891553,707.0796,-0.4980449931491587,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.1705625082940676,-0.7219510744855854,0.6377189436865474,7968.2944,1.5326861394852282,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0.1519105034138351,0.05951598727824203,0.3106563525585515,1438.128,0.09922886939036688,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.13831520712327688,1.5008025873049944,1.3438955536023587,6976.2524,1.5326861394852282,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-0.8391565525684525,-1.2176014846129286,-0.6330600625794267,101.2016,-0.020225903117538233,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.0616629306469054,-1.1744887602774925,0.7653058259674492,952.0939999999999,-1.3342284007044944,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
-1.1949517754861718,0.14370756910364443,-0.40196306310794916,1969.4364,0.09922886939036688,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1.1730750404888604,-0.19612999044602922,0.3937782109510704,5262.4832,1.5326861394852282,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
-1.2626711079448316,-0.6269876362393804,-1.2953225084985391,1314.2892,-0.4980449931491587,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.7510139293682924,-0.5329217169509483,-0.8083752498614355,535.3032,-1.0953188556886841,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1.2268205424401775,-0.25928433522977135,-0.14297515754173734,263.6568,-0.020225903117538233,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-1.0261908993590363,-1.0023520046260765,0.2189301270859865,1402.1748,-0.7369545381649689,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.7735870401878456,-0.4299144535789827,-0.5773201286273375,1693.7952,-1.0953188556886841,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.0014230979501473348,0.4326155028739391,-0.5703683412223436,2143.876,-0.4980449931491587,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.8183547276101677,-0.8463898155814469,0.5899906386854403,2676.5159999999996,-0.13968067562544334,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2594015073164694,1.4466426634989202,-1.4164665850287517,905.488,-0.7369545381649689,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1.2483187432207046,-0.6104191306036042,1.697280227624796,7370.406,-0.13968067562544334,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.6893655229270064,-0.17844007881333868,1.3825523881064947,6301.1312,-0.7369545381649689,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0333367354154361,0.2535270073981708,0.31709915830924096,1597.92,-0.7369545381649689,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1.818021063904666,1.7222523888805457,0.5996967255488539,529.311,-0.7369545381649689,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
-1.1949517754861718,0.14341530732875513,-0.37780254154286397,1969.4364,-0.7369545381649689,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3883907119996304,1.6431968356614943,-1.4598717673711459,1034.6532,-1.0953188556886841,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.22715420614567902,-0.8789703771653099,0.3304518732275448,1794.3310000000001,-1.3342284007044944,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.18415780458462547,0.07038208017307795,0.9122630037377985,2768.3964,-1.3342284007044944,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
-0.7080175278072388,-0.5636119181935463,-1.7671807160675284,898.83,1.5326861394852282,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-1.1670041144714869,-0.5459798636534284,1.371786459697093,3169.208,0.09922886939036688,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1.1945732412693875,-1.1187006469882497,1.3299501005549914,3589.9936,-1.3342284007044944,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
-1.575469929301497,-0.7917210394506063,-0.13598149189936395,262.3252,-1.3342284007044944,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.2483187432207046,1.6733460519728116,-0.6631125300035172,1910.1802,-1.0953188556886841,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0.22715420614567902,-0.7790769394797356,-0.0014428222134682095,1701.7848,-1.0953188556886841,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.2594015073164694,-0.18768571058116668,0.2184211454316821,2471.4496,1.293776594469418,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0.2594015073164694,-0.5587981558049484,-1.3890846605883218,1331.6,1.293776594469418,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1.8395192646851923,0.1540000381859887,-0.7086373954378885,1808.9786,1.5326861394852282,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
